text,label,label_text
"begin aan de zaak te geven . — Van wege het ministerie van oorlog is vele dagen achtereen te Straatsburg verkooping gehouden van allerlei soort van wapentuig : sabels , pistolen , geweren , in één woord van een verbazende massa buit gemaakt oorlogsmaterieel , dat voor het Duit & che leger onbruikbaar is en binnen die stad was opgeslagen . De gansche hoeveelheid is voor Fransche rekening opgekocht en onverwijld naar bare bestemming vervoerd . — Een reeks zeer",0,N
"verspreidden zich in alle rigtingen , alles vlugtte en redde wat te redden was , en er heerschte een ware paniek onder de bevolking der meest bedreigde plaatsen . In den nacht van den 26sten op den 27sten vermeerderde de massa zich geweldig ; de vuurzee baande zich een weg naar alle rigtingen ; zij bereikte San Sebastiano en naderde San Giorgio , Cremono , Torre dell ' Annunziata en Torre del Greco . ' Volgens een telegram van gisteren",0,N
"gladden marmerachtigen steen , waarop en datum van het overlijden met behulp va n een onuitwischbaren inkt kunnen geschreven gorden . Of ^ vel in brons uit gesnedene portretten van den afgestorvenen kunnen dienen als form om in de weeke massa een camée te drukke dat men als broche kan dragen en ongetwijfeld in elke familie van alle familiestukken 0 f overblijfselen aan geliefde bloedverwanten de allerhoogste waarde zal hebben . Wij maken nogmaals de duizend en meer aanhangers van",0,N
"veertigtal kinderen boven de schooljaren werk kunnen vinden en voor nuttigen arbeid opgeleid worden . EMMEN , 12 Dec . De heer W . A . Schollen , industrieel te Groningen , is thans door aankoop eigenaar geworden van een massa bovenveen , met de ondergronden , toebehoorende aan de deelgerechtigden in de Drentsche Oranje Kanaal - en Veen maatschappij . Yoor deze gemeente zal dit gewis gunstige gevolgen hebben , want , naar men verneemt , zal de heer",0,N
"en uitkomende in de Langstraat , bij vorige annonces in het breede omschreven , is ingezet en verhoogd als volgt : Perc . I ( HUIS ) op ƒ7725 ; Perceel II ( PAKHUIS ) op f 1300 en de massa op f 13203 ; dat de toeslag bepaald blijft op Dingsdag 9 Mei 1876 , des namiddags ten één ure , in de Harmonie te Arnhem , en dat het pand inmiddels iederen Dingsdag en Donderdag tot den toeslag",0,N
"nadeelige werking op de lichtkracht zou uitoefenen , — verwijderd . Deze gasvormige ligchamen worden vervolgens door middel van ijzeren buizen , waardoor ze een vrij langen weg moeten afleggen , afgekoeld en daardoor voor een gedeelte in een vloeibare massa , de steenkolenteer , veranderd , terwijl een ander godeelte , na nog van eenige schadelijke bijmengselen gezuiverd te zijn , het eigenlijke lichtgas oplevert . Wat in de retorten overblijft , is ten naastenbij zuivere koolstof en wordt",0,N
"weder ontstoken werd , hing hij aan de trapeze . Het was hem echter onmogelijk , de handen los te maken , die zich krampachtig aan den stok van de trapeze hadden vastgeklemd . Men heeft hem als een onbeweegbare massa , stijf als een lijk , van de trapéze afgenomen . Hij heeft verklaard nimmer meer bij avond gymnastische toeren te willen doen , en hij heeft tot nu toe een zenuwachtige beving in zijn leden behouden , die",2,A
"kanker te bederven . Met Veenhuizen en Ommersohans krjjgen we zoo nooit gedaan en de gevangenissen zullen wel bestendig bevolkt bljjven . Ook zal de njjvere spaarzame staatsburger ieder jaar op nieuw het zjjne moeten bjjdragen tot onderhoud eener groote massa armen , die een ellendig bestaan voortslepen , hoofdzakelijk , omdat ze in hunne jeugd geheel verwaarloosd zgn . ' tls mjjne innige overtuiging dat de Staat niet slechts het regt , maar ook de verpligting heeft , om",1,Y
"den toestand . """""""" Voortdurend nobreft - * lage graanprijzen , zoodat niet 29 December 1835 de beruchte wet , waarbij de schaalregten op den invoer van granen werden vastgesteld , in het leven kwam . Zij bezorgde aan de massa duurder brood , vernietigde en verplaatste een groot deel van onzen graanhandel naar Hamburg en maakte den toestand van den landbouwer niet gezond . Tien jaren later werd zij weder afgeschaft , en eerst sedert dat tijdperk is de",1,Y
"Geldersche Kade te Rotterdam , ten overstaan van den Notaris van Wijngaarden aldaar . Boekjes bevattende de Voorwaarden , de beschryving van de Tollen , Tolhuizen en bijhoorende woningen en gronden , de opbrengst over de laatste jaren en de massa ' s , zijn te rekenen van den üösten December 1875 voor tien centen verkrijgbaar bij de Ontvangers der Registratie en Domeinen te Alphen , Brielle , Delft , Dordrecht , Gorinchem , ' s Gravenhage , Leiden ,",0,N
"mits hun zekere voorwaarden worden ingewilligd ; welke die voorwaarden zijn , wordt vooralsnog niet gemeld . De gisteren gehouden revue over het Parijsche garnizoen , waaraan 35000 manschappen deelnamen , werd door goed weder begunstigd en had een ongehoorde massa menschen op de been gebracht . Op de tribune van den president bevonden zich Mac - Mahon , de Schah van Perzie , de hertog van Aosta , de prins van Denemarken , de exkoningin Isabella , de koning",1,Y
"welke plaats men thans , buiten Brussel en de voornaamste Waalsche steden , ook eene verkiezing zou hebben gehouden zou ' t zelfde resultaat verkregen zijn . Dat is bedroevend , maar wat nog erger is , is dat de massa der bevolvolking die heel kalm opneemt en zegt dat met ons regime de zaken er toch niet zooveel slechter om gaan . Men gevoelt niets van het ellendige van den toestand , en eerst dan zal er eene gewenschte",1,Y
"hebben op de door onbetwistbare bewijzen gestaafde zamenspanning van een groot gedeelte van den Poolschen adel en de Poolsche geestelijkheid met andere vijandig jegens het Duitsche rijk on Pruissen gezinde elementen , en op het geringe gewigt hetwelk aan de massa der tegen de wet ingediende petitien te hechten was , daar deze grootendeels op last der hooge geestelijkheid en harer werktuigen vervaardigd en onderteekend waren , rigtte de vorst von Bismarck zich tot do conservative partij in het Huis",0,N
"ingekankerd kwaad ; Maar het geknot met bijlen Zoolang ' t de Menschheid schaadt ! Refrein . Vooruit dan , Progessisten , Met opgehaald vizier , Voor Vrijheid , Recht en Rede , Ontrolt de strijdbanier ! II . De massa zij niet langer , De slavernij ten buit , Rukt flink het woekrend onkruid Met stam en wortel uit . Ons kroost , de hoop der toekomst , Blijv ' wars van valsche deugd , De priesters uit de",1,Y
". Zoo zullen met één slag een paar duizend katholieke kiezers — en dan nog wel geestelijken — van hun kiesrecht verstoken zijn . Dit cijfer is echter weinig afdoende ; men heeft nog een dieper greep gedaan en de massa van het overwegend katholieke landvolk getroffen . In Belgie moet namelijk eene vrij hooge belasting betaald worden voor mixte - paarden , d . i . voor paarden die zoowel voor het landbouwbedrijf als voor zijn eigen genoegen gebezigd",1,Y
"smelte men gele was , witte pek , levertraan en lijnolie , van elk zestig gram , alles behoorlijk omroerende . Voor juchtleder behoeft er niets meer bij ; voor zwart leder voege men er nng bij , zoolang de massa nog vloeibaar is , zooveel fijn gewreven houtroet , tot men de gewenschte zwarte kleur verkrijgt , vier of vijf gram daarvan is gewoonlijk voldoende . Men kan natuurlijk bovensta end smeerse ' gebruiken voor alle leder , dat",0,N
"aanmerkelijke stijging van den prijs van het hooi en den zeer levendigen handel in dit artikel , een zeer merkbaren invloed op deze verpachting uitoefenen zou , heeft zich bewaarheid , daar de uitkomst daarvan aantoonde dat , over de massa of gemiddeld gerekend , deze perceelen ruim - / s meer opbragten dan in 1876 . Van daar dat zich hier het zeldzaTue feit voordoet , dat de binnenvelds gelegen landerijen duurder in pacht zijn dan de uiterwaarden .",0,N
"om ten einde bet vangen van de verboden vrucht te bespoedigen , bommen af te steken , waarvan de uitwerking zolfs 10 meters ij het rond verschrikkelijk is ; de schok , die door dat ver . nielingswerktuig aan de massa water gegeven wordt is ! 0fJ groot , dat al de visch , die zich in den omtrek bevindt , a | s het ware door den bliksem getroffen wordt en onmiddel . lijk boven drijft . Hij had",0,N
"pas bevruchte ejjeren op den rug vau het wijfje deponeert . In nog andere gevallen neemt hij zelfs een nog meer werkzaam aandeel in de eerste opvoeding van bet jeugdig en onervaren kroost , daar hij de door eene sljjmige massa met elkander verbonden eijeren om zijne achterpooten windt en zoo dagen lang den vrij zwaren last met zich medesleept . Het dier dat dit merkwaardig bewijs van voorzorg voor zjjn kroost levert , heeft , daarom den eerenaam van",0,N
", POPULIER - en andere BOOMEN , LANEN en WEGEN , uitmuntende BOUW - en WEILANDEN , gelegen onder de gemeenten Wadenoijen , Ophemert en Avezathen ( provincie Gelderland ) , groot ongeveer Honderd Hectaren , in perceelen en in massa ' s . Het Kasteel is dadelijk te aanvaarden . Nadere informatien te ' bekomen bij den Notaris Mr . J . DE LOUTER , te Amersfoort .",0,N
"de boterhandel , welke vroeger te Steenwgk bgna niets beteekende , hierdoor een belangrijken omvang verkrijgt ligt voor de hand . Door het gemeentebestuur is het oude waaggebouw geheel voor dezea handel ingerigt , doch het kan sorntgds de aangevoerde massa niet bevatten . Eenige Friesche kooplisden , t angemoedigd door premien vanwege het g meentebestuur uitgeloofd , bezoeken geregeld deze ïnarkt , waardoor de handel gewoonlijk vlug van de hand gaat . Ofschoon de prijzen van die te Meppel",0,N
"November aanstaande , des voormiddags ten elf ure , in het locaal van het Departement van Marine te ' sGravenhage , ouder nadere goedkeuring , bij inschrijving , en in het bijzijn van gegadigden die zulks mogten verlangen , in massa zal worden Aanbesteed : het maken van twee IJzeren Lichtopstanden en het opstellen van dezelve op het duin gelegen bij de monding van het Noordzeekanaal in Noordholland . Bestek met Teekeningen en Algemeene Voorwaarden , waarnaar de Aanbesteding zal",0,N
"Geregtsgebouw aan de Prinsengracht bij de Leidschegracht aldaar ; — ten einde : aangezien de Eischer van het beheer en de administratie , doorhem in zijne opgegeven qualiteit gevoerd , in den vorm bij de wet voorgeschreven , aan de massa van belanghebbenden , zoo Crediteuren als Erfgenamen , Rekening en Verantwoording wenscht te doen ; aangezien de Eischer zich daarom tot gemelde Regtbank heelt dewend , met verzoek een termijn te bepalen , ora alle ° zoo bekende als",1,Y
"boorden van en het uitvoeren van verdere werken aan het Noordhollandsch Kanaal , in vier perceeen ; 3 ° . het leveren van meerpalen en het uitvoeren van verdere werken aan het Noordhollandsch Kanaal , in twee perceelen en in massa . Deze Aanbestedingen zullen geschieden bij enkele inschrijving , volgens § 431 der Algemeene Voorschriften . De Bestekken liggen ter lezing aan het gebouw van het Ministerie van Binnenlandsche Zaken , aan dat van het Provinciaal Bestuur van Noordholland",0,N
"nadat de aannemer de waterbemaling in den kanaalput ten gevolge van den grooten aandrang van water gestaakt had , geregeld voortgezet , doch konde hiermede niet krachtig genoeg voortgegaan worden , daar bij de voortgezette afgraving op een zeer groote massa zware eikenpalen , landvesten , beschoeijingsplanken , enz gestuit werd die opgeruimd dienden te worden , alvorens de kanaalpanden Veere - Midddburg en Middelburg - Vlissingen vereenigd konden worden . De voormalige havi ndijk werd 26 Maart doorgestoken ,",0,N
"ziet , als van zelf is zij binnengedrongen en heeft eene schoone en beslissende overwinning behaald . 2 , De beweging bemoedigt ons . Men zegt wel eens de nieuwe rigting is niet voor het volk , niet voor de massa , alleen voor ontwikkelden , die alleen , afgescheiden 6taan van de maatschappij . In Neufchatel is de massa , het volk der nieuwe rigting toegedaan . Zij is dus ook voor den zoogenoemd lageren stand geschikt . 3",1,Y
"ontbraken ook hier de visschers in troebel water niet . Thans is de toestand kalmer geworden en veel verbeterd . Op den 18den woedde de paniek , ten gevolge van geforceerde verkoopen , nog met hernieuwde kracht , en de massa fonds , die hier ter markt kwam , kon , niettegenstaande het buitenland niet onbelangrijke posten kocht , geenszins opgenomen worden . De aandeelen der nederlandsche Handelmaatschappij daalden 5 pCt . en al de overige nationale waarden bleven tot",0,N
"verlaten . Ook den personen , die zich op de balkons van de twee sociëteiten hoek Kalverstraat en Dam bevonden , werd verzocht zich te verwijderen . Op den Dam kreeg de cavalerie het ook druk , herhaaldelijk moest de massa uiteen worden gedreven . Daarbij werd van de sabel gebruik gemaakt . Over het geheel is het aantal gewonden zeer gering . In den loop van den nacht werden een dozijn personen in het Gasthuis gebracht en verbonden .",1,Y
"toeval van stemmingen , tusschenstemmingen en overstemmingen , die eene verkiezing van kandidaten ( zoo ligtelijk tot een politiek lottospel maken . Die zich met den kandidaat vereenigen geven daarvan blijk door hunne onderteekening t ' der kandidatuur . De massa der kiezers kan nu naar het krediet , dat zij voor de onderteekenaren al dan niet heeft , het krediet afmeten dat de kandidatuur verdient , en wanneer men weet wie aanbevelen , is het niet moegelijk ook de",1,Y
"bezig het Journal des Débats en andere fransche bladen , die eene nieuwe lezing omtrent de zending van graaf Hatzfeldt hebben gegeven , af te breken . Het zal dan ook wel niet lang meer duren , of de groote massa zal vergeten zijn alles wat omtrent deze beide europesche vraagstukken in de laatste dagen met meer of minder fiducie is medegedeeld , doch voor hen , die de kronkelingen der europesche diplomatie trachten te volgen , zullen deze geruchten",1,Y
"den armen man met de zeven kinderen . Deze naieve bekentenis toont de oude voorliefde der liberalen voor . leuzen ; daur komt men gewoonlijk verder mede dan met eerlijke bestrijding ! Een leuze maakt byha altijd indruk op de massa , vooral als de leuze zoo ingewikkeld is , dat het volk er niets van begrijpt . Zij behoeft slaclits_ tjen zekeren glans ar , te \ yerpen , die het volk verblindt . . > , - '",1,Y
